MINISTERIO DE DEFENSA NACIONAL;;;;;;;
POLICÍA NACIONAL;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL;;;;;;;
GRUPO DE INFORMACIÓN DE CRIMINALIDAD;;;;;;;
VIOLENCIA INTRAFAMILIAR ;;;;;;;
PERÍODO DEL 01 DE ENERO AL 31 DE ENERO DEL 2024;;;;;;;
ARMA MEDIO ;DEPARTAMENTO ;MUNICIPIO ;FECHA HECHO ;GENERO ;*AGRUPA_EDAD_PERSONA;CODIGO DANE ;CANTIDAD 
SIN EMPLEO DE ARMAS;TOLIMA;Chaparral;17/01/2024;FEMENINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;Chaparral;17/01/2024;MASCULINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;Chaparral;21/01/2024;FEMENINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;Chaparral;23/01/2024;FEMENINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;Chaparral;23/01/2024;MASCULINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;Chaparral;30/01/2024;FEMENINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;Chaparral;31/01/2024;FEMENINO;ADULTOS;73168000;1
SIN EMPLEO DE ARMAS;TOLIMA;Coello;30/01/2024;FEMENINO;ADULTOS;73200000;1
SIN EMPLEO DE ARMAS;TOLIMA;Coyaima;05/01/2024;MASCULINO;ADULTOS;73217000;1
SIN EMPLEO DE ARMAS;TOLIMA;Coyaima;16/01/2024;FEMENINO;ADULTOS;73217000;1
SIN EMPLEO DE ARMAS;TOLIMA;Coyaima;23/01/2024;FEMENINO;ADULTOS;73217000;1
SIN EMPLEO DE ARMAS;TOLIMA;Cunday;01/01/2024;FEMENINO;ADOLESCENTES;73226000;1
SIN EMPLEO DE ARMAS;TOLIMA;Cunday;01/01/2024;FEMENINO;ADULTOS;73226000;1
SIN EMPLEO DE ARMAS;TOLIMA;Espinal;01/01/2024;MASCULINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;Espinal;06/01/2024;FEMENINO;ADOLESCENTES;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;Espinal;10/01/2024;MASCULINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;Espinal;10/01/2024;MASCULINO;MENORES;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;Espinal;16/01/2024;FEMENINO;ADOLESCENTES;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;Espinal;16/01/2024;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;Espinal;18/01/2024;FEMENINO;ADOLESCENTES;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;Espinal;18/01/2024;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;Espinal;26/01/2024;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;Espinal;31/01/2024;FEMENINO;ADULTOS;73268000;1
SIN EMPLEO DE ARMAS;TOLIMA;Espinal;31/01/2024;MASCULINO;ADULTOS;73268000;2
SIN EMPLEO DE ARMAS;TOLIMA;Flandes;01/01/2024;FEMENINO;ADULTOS;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;Flandes;04/01/2024;MASCULINO;MENORES;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;Flandes;06/01/2024;FEMENINO;ADULTOS;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;Flandes;13/01/2024;FEMENINO;ADULTOS;73275000;2
SIN EMPLEO DE ARMAS;TOLIMA;Flandes;14/01/2024;FEMENINO;MENORES;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;Flandes;21/01/2024;FEMENINO;ADULTOS;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;Flandes;24/01/2024;FEMENINO;ADULTOS;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;Flandes;29/01/2024;FEMENINO;ADULTOS;73275000;1
SIN EMPLEO DE ARMAS;TOLIMA;Fresno;04/01/2024;FEMENINO;ADOLESCENTES;73283000;1
SIN EMPLEO DE ARMAS;TOLIMA;Guamo;29/01/2024;FEMENINO;ADULTOS;73319000;1
SIN EMPLEO DE ARMAS;TOLIMA;Honda;10/01/2024;FEMENINO;ADOLESCENTES;73349000;1
SIN EMPLEO DE ARMAS;TOLIMA;Honda;14/01/2024;FEMENINO;ADULTOS;73349000;1
SIN EMPLEO DE ARMAS;TOLIMA;Honda;15/01/2024;FEMENINO;ADULTOS;73349000;2
SIN EMPLEO DE ARMAS;TOLIMA;Honda;18/01/2024;FEMENINO;ADULTOS;73349000;1
SIN EMPLEO DE ARMAS;TOLIMA;Honda;20/01/2024;FEMENINO;ADULTOS;73349000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);01/01/2024;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);02/01/2024;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);02/01/2024;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);03/01/2024;MASCULINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);04/01/2024;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);06/01/2024;FEMENINO;ADULTOS;73001000;4
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);07/01/2024;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);08/01/2024;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);09/01/2024;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);10/01/2024;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);10/01/2024;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);11/01/2024;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);11/01/2024;MASCULINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);12/01/2024;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);12/01/2024;MASCULINO;ADULTOS;73001000;4
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);13/01/2024;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);14/01/2024;FEMENINO;ADULTOS;73001000;6
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);14/01/2024;MASCULINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);15/01/2024;MASCULINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);16/01/2024;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);16/01/2024;MASCULINO;ADULTOS;73001000;5
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);17/01/2024;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);17/01/2024;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);17/01/2024;MASCULINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);18/01/2024;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);18/01/2024;MASCULINO;ADULTOS;73001000;4
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);19/01/2024;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);19/01/2024;MASCULINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);20/01/2024;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);20/01/2024;MASCULINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);21/01/2024;FEMENINO;ADOLESCENTES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);21/01/2024;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);21/01/2024;MASCULINO;ADOLESCENTES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);21/01/2024;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);22/01/2024;FEMENINO;ADULTOS;73001000;9
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);22/01/2024;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);23/01/2024;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);23/01/2024;MASCULINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);23/01/2024;MASCULINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);24/01/2024;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);24/01/2024;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);25/01/2024;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);26/01/2024;FEMENINO;ADULTOS;73001000;3
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);27/01/2024;FEMENINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);28/01/2024;FEMENINO;ADULTOS;73001000;4
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);28/01/2024;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);29/01/2024;FEMENINO;ADULTOS;73001000;5
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);29/01/2024;MASCULINO;ADULTOS;73001000;2
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);29/01/2024;MASCULINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);30/01/2024;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);30/01/2024;MASCULINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ibagué (CT);31/01/2024;FEMENINO;ADULTOS;73001000;4
SIN EMPLEO DE ARMAS;TOLIMA;Icononzo;07/01/2024;FEMENINO;ADULTOS;73352000;1
SIN EMPLEO DE ARMAS;TOLIMA;Líbano;15/01/2024;FEMENINO;ADULTOS;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;Líbano;17/01/2024;FEMENINO;ADOLESCENTES;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;Líbano;19/01/2024;MASCULINO;ADULTOS;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;Líbano;21/01/2024;FEMENINO;ADULTOS;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;Líbano;27/01/2024;FEMENINO;ADULTOS;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;Líbano;29/01/2024;FEMENINO;ADULTOS;73411000;1
SIN EMPLEO DE ARMAS;TOLIMA;Mariquita;01/01/2024;FEMENINO;ADULTOS;73443000;2
SIN EMPLEO DE ARMAS;TOLIMA;Mariquita;21/01/2024;FEMENINO;ADULTOS;73443000;1
SIN EMPLEO DE ARMAS;TOLIMA;Mariquita;21/01/2024;MASCULINO;MENORES;73443000;1
SIN EMPLEO DE ARMAS;TOLIMA;Mariquita;27/01/2024;FEMENINO;ADULTOS;73443000;1
SIN EMPLEO DE ARMAS;TOLIMA;Mariquita;30/01/2024;FEMENINO;ADULTOS;73443000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ortega;01/01/2024;FEMENINO;ADULTOS;73504000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ortega;13/01/2024;FEMENINO;ADULTOS;73504000;1
SIN EMPLEO DE ARMAS;TOLIMA;Ortega;19/01/2024;FEMENINO;ADULTOS;73504000;1
SIN EMPLEO DE ARMAS;TOLIMA;Palocabildo;02/01/2024;FEMENINO;ADULTOS;73520000;1
SIN EMPLEO DE ARMAS;TOLIMA;Planadas;03/01/2024;FEMENINO;ADULTOS;73555000;2
SIN EMPLEO DE ARMAS;TOLIMA;Planadas;04/01/2024;FEMENINO;ADULTOS;73555000;2
SIN EMPLEO DE ARMAS;TOLIMA;Planadas;09/01/2024;FEMENINO;ADULTOS;73555000;1
SIN EMPLEO DE ARMAS;TOLIMA;Planadas;12/01/2024;FEMENINO;ADULTOS;73555000;1
SIN EMPLEO DE ARMAS;TOLIMA;Planadas;26/01/2024;FEMENINO;ADULTOS;73555000;1
SIN EMPLEO DE ARMAS;TOLIMA;Prado;31/01/2024;FEMENINO;ADULTOS;73563000;1
SIN EMPLEO DE ARMAS;TOLIMA;Purificación;14/01/2024;FEMENINO;ADULTOS;73585000;1
SIN EMPLEO DE ARMAS;TOLIMA;Purificación;23/01/2024;MASCULINO;ADULTOS;73585000;1
SIN EMPLEO DE ARMAS;TOLIMA;Purificación;25/01/2024;MASCULINO;ADULTOS;73585000;1
SIN EMPLEO DE ARMAS;TOLIMA;Rioblanco;12/01/2024;FEMENINO;ADULTOS;73616000;1
SIN EMPLEO DE ARMAS;TOLIMA;Rovira;01/01/2024;FEMENINO;MENORES;73624000;2
SIN EMPLEO DE ARMAS;TOLIMA;Rovira;09/01/2024;FEMENINO;ADULTOS;73624000;2
SIN EMPLEO DE ARMAS;TOLIMA;Rovira;13/01/2024;MASCULINO;ADULTOS;73624000;1
SIN EMPLEO DE ARMAS;TOLIMA;Rovira;19/01/2024;FEMENINO;ADULTOS;73624000;1
SIN EMPLEO DE ARMAS;TOLIMA;Rovira;28/01/2024;MASCULINO;ADULTOS;73624000;1
SIN EMPLEO DE ARMAS;TOLIMA;Rovira;29/01/2024;FEMENINO;ADULTOS;73624000;1
SIN EMPLEO DE ARMAS;TOLIMA;Saldaña;14/01/2024;FEMENINO;ADULTOS;73671000;1
SIN EMPLEO DE ARMAS;TOLIMA;San Antonio;25/01/2024;FEMENINO;ADULTOS;73675000;1
SIN EMPLEO DE ARMAS;TOLIMA;Suárez;07/01/2024;FEMENINO;ADULTOS;73770000;1
SIN EMPLEO DE ARMAS;TOLIMA;Suárez;17/01/2024;FEMENINO;ADULTOS;73770000;1
SIN EMPLEO DE ARMAS;TOLIMA;Suárez;28/01/2024;MASCULINO;ADULTOS;73770000;1
SIN EMPLEO DE ARMAS;TOLIMA;Suárez;29/01/2024;MASCULINO;ADULTOS;73770000;1
SIN EMPLEO DE ARMAS;TOLIMA;Valle de San Juan;06/01/2024;FEMENINO;ADULTOS;73854000;1
SIN EMPLEO DE ARMAS;TOLIMA;Venadillo;07/01/2024;FEMENINO;ADULTOS;73861000;1
SIN EMPLEO DE ARMAS;TOLIMA;Venadillo;16/01/2024;FEMENINO;ADULTOS;73861000;1
SIN EMPLEO DE ARMAS;TOLIMA;Villahermosa;24/01/2024;FEMENINO;ADULTOS;73870000;1
SIN EMPLEO DE ARMAS;TOLIMA;Villarrica;13/01/2024;FEMENINO;ADULTOS;73873000;1
SIN EMPLEO DE ARMAS;TOLIMA;Villarrica;20/01/2024;MASCULINO;ADULTOS;73873000;1
SIN EMPLEO DE ARMAS;VALLE;Alcalá;23/01/2024;FEMENINO;ADULTOS;76020000;1
SIN EMPLEO DE ARMAS;VALLE;Andalucía;07/01/2024;FEMENINO;ADULTOS;76036000;1
SIN EMPLEO DE ARMAS;VALLE;Andalucía;11/01/2024;FEMENINO;ADULTOS;76036000;1
SIN EMPLEO DE ARMAS;VALLE;Andalucía;14/01/2024;FEMENINO;ADULTOS;76036000;1
SIN EMPLEO DE ARMAS;VALLE;Andalucía;16/01/2024;FEMENINO;ADULTOS;76036000;1
SIN EMPLEO DE ARMAS;VALLE;Andalucía;22/01/2024;FEMENINO;ADULTOS;76036000;1
SIN EMPLEO DE ARMAS;VALLE;Andalucía;28/01/2024;MASCULINO;ADULTOS;76036000;1
SIN EMPLEO DE ARMAS;VALLE;Ansermanuevo;01/01/2024;FEMENINO;ADULTOS;76041000;1
SIN EMPLEO DE ARMAS;VALLE;Bolívar;01/01/2024;FEMENINO;ADULTOS;76100000;1
SIN EMPLEO DE ARMAS;VALLE;Bolívar;01/01/2024;FEMENINO;MENORES;76100000;1
SIN EMPLEO DE ARMAS;VALLE;Bolívar;01/01/2024;MASCULINO;ADULTOS;76100000;2
SIN EMPLEO DE ARMAS;VALLE;Bolívar;14/01/2024;FEMENINO;ADULTOS;76100000;1
SIN EMPLEO DE ARMAS;VALLE;Bolívar;31/01/2024;FEMENINO;ADULTOS;76100000;1
SIN EMPLEO DE ARMAS;VALLE;Buenaventura;01/01/2024;FEMENINO;ADULTOS;76109000;1
SIN EMPLEO DE ARMAS;VALLE;Buenaventura;08/01/2024;FEMENINO;ADULTOS;76109000;1
SIN EMPLEO DE ARMAS;VALLE;Buenaventura;15/01/2024;FEMENINO;ADULTOS;76109000;3
SIN EMPLEO DE ARMAS;VALLE;Buenaventura;17/01/2024;FEMENINO;ADULTOS;76109000;1
SIN EMPLEO DE ARMAS;VALLE;Buenaventura;17/01/2024;MASCULINO;ADOLESCENTES;76109000;1
SIN EMPLEO DE ARMAS;VALLE;Buenaventura;19/01/2024;FEMENINO;ADULTOS;76109000;1
SIN EMPLEO DE ARMAS;VALLE;Buenaventura;21/01/2024;FEMENINO;ADULTOS;76109000;3
SIN EMPLEO DE ARMAS;VALLE;Buenaventura;25/01/2024;FEMENINO;ADULTOS;76109000;1
SIN EMPLEO DE ARMAS;VALLE;Buenaventura;26/01/2024;FEMENINO;ADULTOS;76109000;1
SIN EMPLEO DE ARMAS;VALLE;Buenaventura;31/01/2024;FEMENINO;ADULTOS;76109000;1
SIN EMPLEO DE ARMAS;VALLE;Bugalagrande;03/01/2024;MASCULINO;ADULTOS;76113000;1
SIN EMPLEO DE ARMAS;VALLE;Bugalagrande;10/01/2024;FEMENINO;ADULTOS;76113000;1
SIN EMPLEO DE ARMAS;VALLE;Bugalagrande;14/01/2024;FEMENINO;ADULTOS;76113000;1
SIN EMPLEO DE ARMAS;VALLE;Bugalagrande;15/01/2024;MASCULINO;ADULTOS;76113000;1
SIN EMPLEO DE ARMAS;VALLE;Bugalagrande;20/01/2024;FEMENINO;ADULTOS;76113000;1
SIN EMPLEO DE ARMAS;VALLE;Caicedonia;08/01/2024;MASCULINO;ADULTOS;76122000;1
SIN EMPLEO DE ARMAS;VALLE;Caicedonia;21/01/2024;FEMENINO;ADULTOS;76122000;1
SIN EMPLEO DE ARMAS;VALLE;Caicedonia;27/01/2024;FEMENINO;ADULTOS;76122000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);01/01/2024;FEMENINO;ADULTOS;76001000;6
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);01/01/2024;FEMENINO;MENORES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);01/01/2024;MASCULINO;ADULTOS;76001000;2
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);02/01/2024;FEMENINO;ADULTOS;76001000;6
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);02/01/2024;MASCULINO;ADULTOS;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);03/01/2024;FEMENINO;ADULTOS;76001000;4
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);03/01/2024;MASCULINO;ADULTOS;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);04/01/2024;FEMENINO;ADOLESCENTES;76001000;2
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);04/01/2024;FEMENINO;ADULTOS;76001000;6
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);04/01/2024;MASCULINO;ADULTOS;76001000;3
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);04/01/2024;MASCULINO;MENORES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);05/01/2024;FEMENINO;ADULTOS;76001000;4
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);05/01/2024;MASCULINO;ADULTOS;76001000;4
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);06/01/2024;FEMENINO;ADULTOS;76001000;8
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);06/01/2024;MASCULINO;ADULTOS;76001000;3
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);07/01/2024;FEMENINO;ADULTOS;76001000;4
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);07/01/2024;MASCULINO;ADULTOS;76001000;3
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);08/01/2024;FEMENINO;ADULTOS;76001000;6
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);08/01/2024;MASCULINO;ADULTOS;76001000;3
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);09/01/2024;FEMENINO;ADULTOS;76001000;10
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);09/01/2024;MASCULINO;ADULTOS;76001000;4
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);10/01/2024;FEMENINO;ADULTOS;76001000;4
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);10/01/2024;MASCULINO;ADULTOS;76001000;4
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);11/01/2024;FEMENINO;ADULTOS;76001000;6
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);11/01/2024;MASCULINO;ADULTOS;76001000;3
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);12/01/2024;FEMENINO;ADULTOS;76001000;7
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);12/01/2024;FEMENINO;MENORES;76001000;2
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);12/01/2024;MASCULINO;ADULTOS;76001000;2
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);13/01/2024;FEMENINO;ADULTOS;76001000;6
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);13/01/2024;FEMENINO;MENORES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);13/01/2024;MASCULINO;ADULTOS;76001000;2
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);13/01/2024;MASCULINO;MENORES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);14/01/2024;FEMENINO;ADULTOS;76001000;7
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);14/01/2024;MASCULINO;ADULTOS;76001000;4
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);14/01/2024;-;-;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);15/01/2024;FEMENINO;ADULTOS;76001000;13
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);15/01/2024;FEMENINO;MENORES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);15/01/2024;MASCULINO;ADULTOS;76001000;3
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);16/01/2024;FEMENINO;ADOLESCENTES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);16/01/2024;FEMENINO;ADULTOS;76001000;15
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);16/01/2024;FEMENINO;MENORES;76001000;2
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);16/01/2024;MASCULINO;ADOLESCENTES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);16/01/2024;MASCULINO;ADULTOS;76001000;7
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);16/01/2024;MASCULINO;MENORES;76001000;2
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);17/01/2024;FEMENINO;ADULTOS;76001000;5
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);17/01/2024;MASCULINO;ADULTOS;76001000;4
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);17/01/2024;MASCULINO;MENORES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);17/01/2024;-;-;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);18/01/2024;FEMENINO;ADULTOS;76001000;4
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);18/01/2024;MASCULINO;ADULTOS;76001000;2
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);19/01/2024;FEMENINO;ADOLESCENTES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);19/01/2024;FEMENINO;ADULTOS;76001000;7
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);19/01/2024;FEMENINO;MENORES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);19/01/2024;MASCULINO;ADULTOS;76001000;5
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);19/01/2024;MASCULINO;MENORES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);20/01/2024;FEMENINO;ADOLESCENTES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);20/01/2024;FEMENINO;ADULTOS;76001000;9
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);20/01/2024;MASCULINO;ADULTOS;76001000;3
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);21/01/2024;FEMENINO;ADULTOS;76001000;21
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);21/01/2024;MASCULINO;ADULTOS;76001000;2
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);22/01/2024;FEMENINO;ADULTOS;76001000;11
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);22/01/2024;MASCULINO;ADULTOS;76001000;5
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);22/01/2024;-;-;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);23/01/2024;FEMENINO;ADULTOS;76001000;8
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);23/01/2024;MASCULINO;ADULTOS;76001000;4
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);24/01/2024;FEMENINO;ADULTOS;76001000;5
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);24/01/2024;MASCULINO;ADOLESCENTES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);24/01/2024;MASCULINO;ADULTOS;76001000;4
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);25/01/2024;FEMENINO;ADULTOS;76001000;6
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);25/01/2024;FEMENINO;MENORES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);25/01/2024;MASCULINO;ADULTOS;76001000;2
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);26/01/2024;FEMENINO;ADULTOS;76001000;4
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);26/01/2024;MASCULINO;ADULTOS;76001000;1
SIN EMPLEO DE ARMAS;VALLE;Cali (CT);27/01/2024;FEMENINO;ADULTOS;76001000;7
